datetime,global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,anomaly,anomaly_score,is_anomaly
2006-12-17 11:00:00,2.471,0.2007,236.92466666666667,10.493333333333334,9.45,5.016666666666667,17.183333333333334,1,0.10350280161996983,0
2006-12-17 12:00:00,1.9158666666666664,0.2940333333333333,237.78466666666665,8.136666666666667,0.0,0.5333333333333333,17.316666666666666,1,0.14931123137693264,0
2006-12-17 13:00:00,1.6607666666666667,0.1715333333333333,239.92066666666668,6.923333333333333,0.0,0.05,17.616666666666667,1,0.22937704152763716,0
2006-12-17 14:00:00,2.092633333333333,0.2574,244.04566666666668,8.6,0.0,0.3333333333333333,18.23333333333333,1,0.14017908144945423,0
2006-12-17 15:00:00,2.9854,0.0886,240.48083333333332,12.426666666666668,6.966666666666667,0.2,17.7,1,0.11955873311097076,0
2006-12-17 16:00:00,3.3260333333333336,0.0931333333333333,236.7818333333333,14.006666666666666,8.583333333333334,0.0666666666666666,17.166666666666668,1,0.08006909670634588,0
2006-12-17 17:00:00,3.406766666666667,0.1666333333333333,234.22983333333332,14.51,0.0,0.4666666666666667,16.816666666666666,1,0.07898946865512946,0
2006-12-17 18:00:00,3.6971,0.1350666666666666,234.37233333333333,15.75,0.0,0.0,16.833333333333332,1,0.05902455864366163,0
2006-12-17 19:00:00,2.9084,0.2651666666666666,233.19566666666665,12.516666666666667,0.0,0.5166666666666667,16.683333333333334,1,0.06894112346075199,0
2006-12-17 20:00:00,3.3615,0.2714999999999999,236.4265,14.276666666666667,0.0,1.1166666666666667,17.116666666666667,1,0.06395729947474049,0
2006-12-17 21:00:00,3.040766666666667,0.2679666666666666,239.10416666666663,12.716666666666669,0.0,1.2,17.5,1,0.11022361311687723,0
2006-12-17 22:00:00,1.518,0.2353666666666666,242.19233333333327,6.383333333333334,0.0,0.4166666666666667,2.5,1,0.1820725639024483,0
2006-12-17 23:00:00,0.4377333333333333,0.2218,245.734,1.9966666666666664,0.0,0.8,0.0,1,0.2002642682384948,0
2006-12-18 00:00:00,0.2763666666666667,0.0990666666666666,244.6075,1.2233333333333334,0.0,0.0333333333333333,0.0,1,0.2629130108280227,0
2006-12-18 01:00:00,0.3132999999999999,0.1519,243.5193333333333,1.4166666666666667,0.0,0.5833333333333334,0.0,1,0.26674108660231144,0
2006-12-18 02:00:00,0.2844666666666667,0.1090666666666666,246.891,1.2566666666666666,0.0,0.0,0.0,1,0.2303656412851775,0
2006-12-18 03:00:00,0.3099333333333333,0.1477666666666666,245.73183333333333,1.4,0.0,0.5666666666666667,0.0,1,0.2538533892483658,0
2006-12-18 04:00:00,1.026333333333333,0.08,245.507,4.176666666666667,0.0,0.0666666666666666,12.55,1,0.21284142792470778,0
2006-12-18 05:00:00,0.2935,0.1219333333333333,245.2531666666667,1.2933333333333332,0.0,0.4666666666666667,0.0,1,0.2634633559383653,0
2006-12-18 06:00:00,0.61,0.1129,245.70433333333327,2.6,0.0,0.0833333333333333,0.0,1,0.24138756549292278,0
2006-12-18 07:00:00,2.4504333333333337,0.153,240.96233333333333,10.22,0.0833333333333333,0.45,11.3,1,0.18537497768225042,0
2006-12-18 08:00:00,2.082133333333333,0.0737333333333333,237.8803333333333,8.726666666666667,12.466666666666669,0.0333333333333333,17.35,1,0.12910144121845268,0
2006-12-18 09:00:00,1.6293333333333335,0.0851666666666666,237.40466666666669,6.816666666666666,5.166666666666667,0.4833333333333333,17.266666666666666,1,0.16509840895684574,0
2006-12-18 10:00:00,1.3096333333333334,0.0528333333333333,239.0805,5.426666666666667,0.0,0.0,17.5,1,0.21546859325872297,0
2006-12-18 11:00:00,1.5619333333333332,0.1273333333333333,239.771,6.47,0.0,0.5166666666666667,17.6,1,0.24409240252087133,0
2006-12-18 12:00:00,1.7560666666666669,0.0873,242.58,7.246666666666667,0.0,0.0,18.016666666666666,1,0.22673809488940583,0
2006-12-18 13:00:00,1.6820666666666668,0.1265,241.95416666666668,6.94,0.0,0.5333333333333333,17.366666666666667,1,0.23750390050292308,0
2006-12-18 14:00:00,1.7330333333333334,0.0493,242.1965,7.096666666666667,0.0,0.0,17.383333333333333,1,0.20646576386337379,0
2006-12-18 15:00:00,1.7842999999999998,0.1040666666666666,242.4235,7.31,0.0,0.5166666666666667,17.983333333333334,1,0.22461281797225807,0
2006-12-18 16:00:00,1.9493,0.2044333333333333,242.38066666666663,8.096666666666668,0.0,0.0,17.983333333333334,1,0.1968976450021015,0
2006-12-18 17:00:00,2.1549,0.0978,238.72916666666663,8.993333333333334,0.0,0.3333333333333333,17.45,1,0.21391283575980308,0
2006-12-18 18:00:00,2.402533333333333,0.0791,236.6685,10.083333333333334,0.0,0.25,16.916666666666668,1,0.18690309530603882,0
2006-12-18 19:00:00,2.6145,0.2007666666666666,235.32916666666668,11.19,0.0,9.1,0.0,1,0.06780919541647301,0
2006-12-18 20:00:00,3.050566666666666,0.1203666666666666,234.52433333333332,13.046666666666663,0.0,0.5,13.25,1,0.09397695913476223,0
2006-12-18 21:00:00,2.1697333333333333,0.0717333333333333,237.5908333333333,9.24,0.0,0.0,3.716666666666667,1,0.18212926671768254,0
2006-12-18 22:00:00,1.7388,0.1079666666666666,240.2115,7.25,0.0,8.85,0.0,1,0.14270956972475668,0
2006-12-18 23:00:00,1.5472666666666666,0.1325,242.6593333333333,6.6,0.0,20.316666666666663,0.0,1,0.07831442122042054,0
2006-12-19 00:00:00,0.8371333333333334,0.0928333333333333,242.07116666666667,3.543333333333333,0.0,0.9666666666666668,8.15,1,0.23766473528239118,0
2006-12-19 01:00:00,0.3530333333333333,0.0758666666666666,241.8083333333333,1.57,0.0,0.25,0.7333333333333333,1,0.27555889942898876,0
2006-12-19 02:00:00,0.3272333333333333,0.1057333333333333,245.7795,1.4633333333333334,0.0,0.6333333333333333,0.0,1,0.2557541357115234,0
2006-12-19 03:00:00,0.3083,0.073,244.46316666666664,1.3633333333333333,0.0,0.1666666666666666,0.0,1,0.26530906116835967,0
2006-12-19 04:00:00,0.3278333333333333,0.1024666666666666,244.1865,1.5,0.0,0.7166666666666667,0.0,1,0.271106486266498,0
2006-12-19 05:00:00,0.3066666666666666,0.0708666666666666,243.0758333333333,1.38,0.0,0.1666666666666666,0.0,1,0.27124255442419665,0
2006-12-19 06:00:00,0.7963333333333333,0.1067999999999999,242.02966666666669,3.466666666666667,0.0,0.6833333333333333,0.0,1,0.25783723962864197,0
2006-12-19 07:00:00,1.7856333333333334,0.0844333333333333,239.42616666666663,7.543333333333334,0.0,0.0,7.4,1,0.20877496187447425,0
2006-12-19 08:00:00,3.879033333333333,0.1224333333333333,236.14633333333333,16.54,9.35,26.183333333333334,17.1,-1,-0.036229315639559556,1
2006-12-19 09:00:00,1.6177666666666668,0.0874666666666666,239.57233333333332,6.963333333333334,4.633333333333334,14.366666666666667,3.2666666666666666,1,0.07525839886260588,0
2006-12-19 10:00:00,0.4371333333333334,0.1257666666666666,242.30566666666667,1.9433333333333327,0.0,1.4166666666666667,0.0,1,0.2487116637568451,0
2006-12-19 11:00:00,2.321633333333333,0.0845333333333333,240.325,9.863333333333332,0.0,34.35,0.0,1,0.00832012428830553,0
2006-12-19 12:00:00,0.4306666666666666,0.1326999999999999,242.9586666666667,1.9233333333333331,0.0,2.9166666666666665,0.0,1,0.23583953167982102,0
2006-12-19 13:00:00,0.3004666666666666,0.0817666666666666,243.6025,1.2933333333333332,0.0,0.6166666666666667,0.0,1,0.27237878904124446,0
2006-12-19 14:00:00,0.3021333333333333,0.1188666666666666,246.94583333333333,1.3333333333333333,0.0,0.75,0.0,1,0.2298607517965764,0
2006-12-19 15:00:00,0.4213666666666666,0.0808666666666666,241.74066666666667,1.8066666666666669,0.0,0.1666666666666666,2.216666666666667,1,0.2687374587124403,0
2006-12-19 16:00:00,1.3721333333333334,0.0916666666666666,242.71433333333331,5.613333333333333,0.0,0.7166666666666667,18.03333333333333,1,0.2335303023452157,0
2006-12-19 17:00:00,2.1115,0.1444333333333333,238.60666666666663,8.843333333333334,0.0,0.1666666666666666,17.433333333333334,1,0.21532635352734464,0
2006-12-19 18:00:00,2.2047000000000003,0.1033,237.6405,9.256666666666666,0.0,0.7333333333333333,17.3,1,0.20178079745658728,0
2006-12-19 19:00:00,1.8421,0.0729333333333333,241.08,7.603333333333333,0.0,0.05,11.65,1,0.2193735507556971,0
2006-12-19 20:00:00,2.940533333333333,0.2373666666666666,241.32816666666668,12.48,0.0,26.9,0.0,-1,-0.023593724503025548,1
2006-12-19 21:00:00,1.4428666666666667,0.1065,240.87,6.343333333333334,0.0,12.45,0.0,1,0.11997424120664868,0
2006-12-19 22:00:00,0.7200000000000001,0.146,242.67933333333332,3.0133333333333336,0.0,1.1666666666666667,0.0,1,0.24450096901187635,0
2006-12-19 23:00:00,0.3837,0.0670999999999999,246.62716666666665,1.5833333333333333,0.0,0.1666666666666666,0.0,1,0.22818065209622868,0
2006-12-20 00:00:00,0.4598333333333333,0.146,245.81133333333332,1.9866666666666668,0.0,0.7166666666666667,0.0,1,0.24410424148593324,0
2006-12-20 01:00:00,0.2586666666666666,0.0566666666666666,243.80533333333327,1.1133333333333333,0.0,0.1666666666666666,0.0,1,0.2500769233846554,0
2006-12-20 02:00:00,0.7843666666666667,0.1236,245.5675,3.243333333333333,0.0,0.7,7.933333333333334,1,0.21452553578839717,0
2006-12-20 03:00:00,0.3100333333333333,0.0684666666666666,246.1508333333333,1.3433333333333333,0.0,0.1666666666666666,0.7,1,0.24250889627719813,0
2006-12-20 04:00:00,0.289,0.0974333333333333,246.43366666666668,1.2466666666666666,0.0,0.4666666666666667,0.0,1,0.2504940028637457,0
2006-12-20 05:00:00,0.2627,0.0771999999999999,244.7955,1.12,0.0,0.2,0.0,1,0.2529895278053352,0
2006-12-20 06:00:00,0.2835999999999999,0.0665666666666666,244.074,1.18,0.0,0.0,0.0,1,0.26233466895783564,0
2006-12-20 07:00:00,1.5266333333333333,0.1923,243.315,6.4366666666666665,0.0,0.5166666666666667,4.666666666666667,1,0.20264150239462347,0
2006-12-20 08:00:00,2.9176,0.0882,239.79233333333332,12.203333333333337,0.0,9.616666666666667,17.616666666666667,1,0.1340810967800441,0
2006-12-20 09:00:00,1.3855333333333333,0.1083666666666666,243.12283333333332,5.626666666666666,0.0,0.5333333333333333,18.1,1,0.23035056317201547,0
2006-12-20 10:00:00,1.5103000000000002,0.0471666666666666,240.5805,6.25,0.0,3.2333333333333334,17.716666666666665,1,0.18493036566958726,0
2006-12-20 11:00:00,2.8924000000000003,0.1652,240.51316666666668,12.073333333333332,0.0,25.166666666666668,17.7,1,0.047977241851165586,0
2006-12-20 12:00:00,1.4210333333333334,0.0721333333333333,242.6063333333333,5.826666666666667,0.0,0.0833333333333333,18.016666666666666,1,0.2311147129901272,0
2006-12-20 13:00:00,1.4284,0.1101666666666666,242.46766666666664,5.88,0.0,0.4666666666666667,18.0,1,0.23782821536877868,0
2006-12-20 14:00:00,1.2949,0.0926666666666666,244.0345,5.319999999999999,0.0,0.05,16.583333333333332,1,0.22816014228504783,0
2006-12-20 15:00:00,0.2811333333333333,0.0714333333333333,245.71916666666667,1.2366666666666668,0.0,0.2,0.0,1,0.24426159945186687,0
2006-12-20 16:00:00,0.4684333333333333,0.1091666666666666,244.1135,2.07,0.0,0.3166666666666666,0.0,1,0.2650534753378486,0
2006-12-20 17:00:00,0.5735,0.0773666666666666,242.92066666666668,2.3766666666666665,0.0,0.0,0.0,1,0.2595173029586279,0
2006-12-20 18:00:00,2.8368333333333333,0.1579666666666666,239.24066666666667,11.893333333333334,0.0,0.5166666666666667,10.516666666666667,1,0.15884462789445325,0
2006-12-20 19:00:00,3.2486333333333333,0.0877,236.7398333333333,13.71,0.0,0.0,17.183333333333334,1,0.12977623414304928,0
2006-12-20 20:00:00,3.5754666666666663,0.2655333333333333,236.34516666666664,15.136666666666668,0.0,0.5166666666666667,17.116666666666667,1,0.05055977713208648,0
2006-12-20 21:00:00,3.646066666666667,0.1604999999999999,235.9923333333333,15.403333333333334,0.0,0.0,17.066666666666666,1,0.07285519677910768,0
2006-12-20 22:00:00,3.058966666666667,0.0881,238.8605,12.753333333333332,0.0,0.3666666666666666,17.483333333333334,1,0.14839453237905004,0
2006-12-20 23:00:00,2.3817666666666666,0.1534,242.39116666666663,9.786666666666669,0.0,0.1333333333333333,17.983333333333334,1,0.18353976183647264,0
2006-12-21 00:00:00,1.5358666666666667,0.1555333333333333,243.4258333333333,6.323333333333333,0.0,0.0,18.133333333333333,1,0.22164630898444337,0
2006-12-21 01:00:00,1.3979666666666666,0.1218333333333333,243.69816666666665,5.6866666666666665,0.0,0.5166666666666667,18.183333333333334,1,0.23064262630760268,0
2006-12-21 02:00:00,1.2749,0.0393,243.65366666666665,5.15,0.0,0.0,17.2,1,0.1824125403918037,0
2006-12-21 03:00:00,0.3026,0.1198666666666666,244.56716666666668,1.3333333333333333,0.0,0.5,0.0,1,0.2688230857939473,0
2006-12-21 04:00:00,0.2467333333333333,0.0424999999999999,244.74016666666665,1.02,0.0,0.0,0.0,1,0.22829828670607222,0
2006-12-21 05:00:00,0.2907,0.1058333333333333,243.9495,1.2633333333333332,0.0,0.3833333333333333,0.0,1,0.27502850592975314,0
2006-12-21 06:00:00,0.2956666666666666,0.0531666666666666,244.8505,1.22,0.0,0.1333333333333333,0.0,1,0.24035085561456365,0
2006-12-21 07:00:00,1.2804666666666666,0.0838333333333333,241.29366666666664,5.37,0.0,0.0,0.0,1,0.23565358099953315,0
2006-12-21 08:00:00,1.5630333333333333,0.153,239.4945,6.593333333333334,0.0,0.5,5.083333333333333,1,0.2312297539419232,0
2006-12-21 09:00:00,2.5758,0.0516999999999999,238.47766666666664,10.78,11.1,9.366666666666667,17.433333333333334,1,0.05827554055873252,0
2006-12-21 10:00:00,1.7677,0.0708,239.706,7.403333333333333,9.483333333333333,0.5166666666666667,14.833333333333334,1,0.1472685026556091,0
2006-12-21 11:00:00,0.5346551724137931,0.111551724137931,241.5879310344828,2.382758620689655,0.0,0.0,0.0,1,0.26890582624047493,0
2006-12-21 12:00:00,0.8191333333333333,0.1311666666666666,242.67416666666668,3.583333333333333,0.0,7.666666666666667,0.0,1,0.17365754358463087,0
2006-12-21 13:00:00,1.6882333333333333,0.0645,241.79783333333336,7.0600000000000005,0.0,19.866666666666667,3.883333333333333,1,0.0800947148802944,0
2006-12-21 14:00:00,1.0239,0.1185,243.3195,4.336666666666667,0.0,1.2,8.333333333333334,1,0.22652808209333813,0
2006-12-21 15:00:00,0.3074,0.0457,242.9063333333333,1.3633333333333333,0.0,0.1666666666666666,0.0,1,0.2479719423005879,0
2006-12-21 16:00:00,1.3600666666666668,0.0969,239.9063333333333,5.623333333333333,0.0,0.7166666666666667,17.283333333333335,1,0.24607688988831095,0
2006-12-21 17:00:00,1.7526333333333333,0.1480333333333333,235.01833333333332,7.533333333333333,0.0,0.1666666666666666,11.983333333333333,1,0.17379100593765634,0
2006-12-21 18:00:00,2.4433,0.1198333333333333,233.8943333333333,10.416666666666666,0.0,0.7,16.766666666666666,1,0.14668129955555476,0
2006-12-21 19:00:00,2.1971333333333334,0.0944333333333333,235.0005,9.356666666666666,4.683333333333334,0.1666666666666666,11.7,1,0.1138322514607435,0
2006-12-21 20:00:00,2.4373666666666667,0.2512666666666667,234.50033333333332,10.44,4.15,0.6,4.283333333333333,1,0.0727025114849772,0
2006-12-21 21:00:00,0.9822666666666666,0.0443,238.31216666666663,4.1033333333333335,0.0,0.0333333333333333,8.583333333333334,1,0.21009137247395204,0
2006-12-21 22:00:00,0.2802666666666666,0.0934666666666666,242.8665,1.2066666666666668,0.0,0.2,0.0,1,0.2720514224981744,0
2006-12-21 23:00:00,0.2704333333333333,0.0894666666666666,245.3503333333333,1.1733333333333331,0.0,0.3166666666666666,0.0,1,0.25921873898508024,0
2006-12-22 00:00:00,0.2669333333333333,0.0791333333333333,245.67816666666667,1.143333333333333,0.0,0.0,0.0,1,0.2485897192323696,0
2006-12-22 01:00:00,0.272,0.0927,244.4538333333333,1.1733333333333331,0.0,0.5166666666666667,0.0,1,0.2636884237958201,0
2006-12-22 02:00:00,0.2676333333333333,0.0792666666666666,246.83783333333332,1.143333333333333,0.0,0.0,0.0,1,0.22809036547486133,0
2006-12-22 03:00:00,0.2738666666666666,0.0935333333333333,245.79283333333333,1.1733333333333331,0.0,0.5166666666666667,0.0,1,0.2506357173594017,0
2006-12-22 04:00:00,0.2642666666666666,0.0722666666666666,245.3595,1.1366666666666667,0.0,0.0,0.0,1,0.2513443015041019,0
2006-12-22 05:00:00,0.8068333333333334,0.0840666666666666,245.11933333333332,3.33,0.0,0.3833333333333333,8.9,1,0.21367875155628907,0
2006-12-22 06:00:00,0.4796333333333333,0.0861,245.3093333333333,2.033333333333333,0.0,0.1333333333333333,0.0,1,0.25470315008610644,0
2006-12-22 07:00:00,1.7231999999999998,0.1060666666666666,240.929,7.206666666666666,0.0,0.0,3.733333333333333,1,0.21512182123316348,0
2006-12-22 08:00:00,2.7444,0.1080333333333333,240.45033333333333,11.426666666666668,11.116666666666667,0.5166666666666667,17.716666666666665,1,0.11588611441295571,0
2006-12-22 09:00:00,1.8963,0.0455333333333333,239.54966666666667,7.87,10.016666666666667,0.0,17.583333333333332,1,0.13898272028641712,0
2006-12-22 10:00:00,1.3449666666666669,0.0944333333333333,239.67933333333332,5.569999999999999,0.0,0.5,17.583333333333332,1,0.24604025420451786,0
2006-12-22 11:00:00,1.2525666666666666,0.0807,238.3455,5.260000000000001,3.75,0.0,12.7,1,0.17873990851211724,0
2006-12-22 12:00:00,1.2284666666666666,0.384,240.199,5.516666666666667,10.633333333333333,0.5666666666666667,0.0,1,0.06555774237304401,0
2006-12-22 13:00:00,0.6719,0.2478,240.6858333333333,3.04,0.0,0.0,0.0,1,0.19153830371580088,0
2006-12-22 14:00:00,0.8155666666666667,0.1617,240.8311666666667,3.55,0.0,0.5666666666666667,6.033333333333333,1,0.23341790831205045,0
2006-12-22 15:00:00,1.451633333333333,0.0987,241.859,5.973333333333333,0.0,0.0,17.916666666666668,1,0.24266105453315506,0
2006-12-22 16:00:00,1.5712000000000002,0.1385666666666666,241.79483333333332,6.476666666666668,0.0,0.5333333333333333,17.9,1,0.23745289380365386,0
2006-12-22 17:00:00,1.4968,0.0918,238.84466666666668,6.243333333333334,0.0,0.0,10.516666666666667,1,0.23402957886370246,0
2006-12-22 18:00:00,2.6869666666666663,0.3056333333333333,237.5076666666667,11.39,0.0,0.5166666666666667,3.9,1,0.08508752684680954,0
2006-12-22 19:00:00,3.9381666666666666,0.2473,237.406,16.54,0.0,0.0,17.266666666666666,1,0.03463575260311458,0
2006-12-22 20:00:00,3.5360666666666662,0.1398,235.5305,15.05,7.816666666666666,0.5666666666666667,17.016666666666666,1,0.0534591787419787,0
2006-12-22 21:00:00,4.548666666666667,0.0659333333333333,235.13616666666667,19.453333333333333,9.183333333333334,0.0,16.75,-1,-0.011008359593262074,1
2006-12-22 22:00:00,3.0650666666666666,0.0892333333333333,239.19966666666667,12.983333333333333,0.0,0.3833333333333333,0.0,1,0.09910783548260915,0
2006-12-22 23:00:00,2.4192,0.1228,241.93,10.266666666666667,0.0,0.1333333333333333,0.0,1,0.14184749213566838,0
2006-12-23 00:00:00,1.6982333333333333,0.0824666666666666,243.02033333333333,7.436666666666666,0.0,0.0333333333333333,0.0,1,0.19396656909084564,0
2006-12-23 01:00:00,1.7228,0.1173999999999999,243.8125,7.55,0.0,0.4833333333333333,0.0,1,0.18125993791841655,0
2006-12-23 02:00:00,1.7007666666666663,0.0681333333333333,243.84133333333327,7.510000000000001,0.0,0.0,0.0,1,0.1720781248140693,0
2006-12-23 03:00:00,1.7715333333333334,0.1066666666666666,243.687,7.656666666666666,0.0,0.5166666666666667,0.0,1,0.18214423107817512,0
2006-12-23 04:00:00,1.8916,0.0643666666666666,243.006,8.156666666666668,0.0,0.0,2.066666666666667,1,0.1886145167650639,0
2006-12-23 05:00:00,2.2291000000000003,0.1127666666666666,242.44916666666668,9.53,0.0,0.4666666666666667,7.066666666666666,1,0.176906564245368,0
2006-12-23 06:00:00,1.6493666666666666,0.0718333333333333,242.4668333333333,7.239999999999999,0.0,0.05,0.0,1,0.19507188450410157,0
2006-12-23 07:00:00,4.023366666666666,0.0555333333333333,237.767,16.983333333333334,0.0,0.0,10.85,1,0.04044364705750325,0
2006-12-23 08:00:00,4.190833333333333,0.0953666666666666,239.10316666666668,17.55666666666667,0.0,0.5166666666666667,17.5,1,0.05563187430240413,0
2006-12-23 09:00:00,3.2464,0.0781333333333333,240.8125,13.53,0.0,0.0,17.766666666666666,1,0.1347669840205401,0
2006-12-23 10:00:00,2.972166666666667,0.2029333333333333,239.137,12.56,0.0,0.5166666666666667,8.6,1,0.11946413503119746,0
2006-12-23 11:00:00,3.159,0.1057333333333333,237.715,13.303333333333336,0.0,0.0,10.816666666666666,1,0.1194431849424834,0
2006-12-23 12:00:00,2.9288000000000003,0.0909666666666666,238.7565,12.35,0.0,0.1666666666666666,9.566666666666666,1,0.1489606233439415,0
2006-12-23 13:00:00,3.4063,0.1617,239.85083333333333,14.313333333333333,0.0,0.35,17.616666666666667,1,0.11112160862241527,0
2006-12-23 14:00:00,3.757966666666667,0.2448999999999999,240.501,15.76,0.0,0.0,17.716666666666665,1,0.05073114543557844,0
2006-12-23 15:00:00,4.0491,0.3309666666666667,241.3135,16.89666666666667,0.0,0.5166666666666667,17.833333333333332,1,0.01423327848102851,0
2006-12-23 16:00:00,4.349100000000001,0.4025999999999999,240.47683333333333,18.216666666666665,1.2666666666666666,1.0833333333333333,17.716666666666665,-1,-0.0009439082594913106,1
2006-12-23 17:00:00,5.452533333333333,0.2159666666666666,233.64416666666665,23.36,16.183333333333334,0.6666666666666666,16.75,-1,-0.046306761252986495,1
2006-12-23 18:00:00,3.8794,0.0997666666666666,238.0005,16.363333333333333,0.0,0.0166666666666666,17.35,1,0.07087367889839791,0
2006-12-23 19:00:00,4.1178333333333335,0.2053333333333333,238.72933333333333,17.3,0.0,0.6,17.466666666666665,1,0.049678145219878345,0
2006-12-23 20:00:00,4.1814,0.1247666666666666,238.51883333333333,17.596666666666668,0.0,0.35,17.416666666666668,1,0.05809594694254272,0
2006-12-23 21:00:00,3.2884333333333333,0.2357666666666666,238.59466666666668,13.893333333333334,0.0,0.2166666666666666,5.666666666666667,1,0.07739078923866327,0
2006-12-23 22:00:00,4.327933333333333,0.2890333333333333,238.1903333333333,18.31,14.433333333333334,0.5,0.0,-1,-0.025786259188243954,1
2006-12-23 23:00:00,5.562466666666666,0.1280666666666666,239.87150000000003,23.3,12.6,0.0333333333333333,15.666666666666666,-1,-0.0158025001167843,1
2006-12-24 00:00:00,4.0280000000000005,0.0906666666666666,239.11266666666668,17.08,0.0,0.5,17.533333333333335,1,0.052439474836805555,0
2006-12-24 01:00:00,3.2757,0.0517666666666666,237.61066666666665,14.016666666666667,7.283333333333333,0.0333333333333333,17.3,1,0.07005161731758525,0
2006-12-24 02:00:00,2.303033333333333,0.1037333333333333,244.43266666666665,10.066666666666666,7.683333333333334,0.3666666666666666,3.6666666666666665,1,0.1069894607676003,0
2006-12-24 03:00:00,1.606766666666667,0.0719,246.862,7.346666666666667,0.0,0.15,0.0,1,0.15030930643195156,0
2006-12-24 04:00:00,1.5761,0.0679,245.86616666666663,7.266666666666667,0.0,0.05,0.0,1,0.16251888741067166,0
2006-12-24 05:00:00,1.6319,0.1084666666666666,245.83566666666667,7.533333333333333,0.0,0.4666666666666667,0.0,1,0.1666399535794157,0
2006-12-24 06:00:00,1.8952,0.0506666666666666,245.5908333333333,8.446666666666667,0.0,0.0,0.0,1,0.14236309296168448,0
2006-12-24 07:00:00,1.4764000000000002,0.0996666666666666,242.79533333333333,6.97,0.0,0.5166666666666667,0.0,1,0.2107835975315548,0
2006-12-24 08:00:00,1.4277666666666666,0.0522666666666666,241.69866666666667,6.596666666666667,0.0,0.0,0.0,1,0.20576922525924668,0
2006-12-24 09:00:00,2.7256666666666667,0.0939,239.8898333333333,11.81,0.0,0.3833333333333333,14.383333333333333,1,0.17743794776290583,0
2006-12-24 10:00:00,2.6753333333333336,0.1063,236.69816666666665,11.376666666666669,0.0,8.666666666666666,17.166666666666668,1,0.1319039536084109,0
2006-12-24 11:00:00,2.0929333333333333,0.1155333333333333,237.66816666666668,8.813333333333333,0.0,1.5666666666666669,17.3,1,0.19989940617641166,0
2006-12-24 12:00:00,1.5,0.2190666666666666,236.93233333333333,6.446666666666667,0.0,6.316666666666666,2.083333333333333,1,0.12933359342455064,0
2006-12-24 13:00:00,3.2399333333333336,0.1589999999999999,237.2963333333333,13.786666666666669,0.0,30.516666666666666,5.716666666666667,-1,-0.009843315789927365,1
2006-12-24 14:00:00,1.3715333333333333,0.1094,243.928,5.6433333333333335,0.0,1.5333333333333334,10.05,1,0.2170868317774205,0
