datetime,shap_global_active_power,shap_global_reactive_power,shap_voltage,shap_global_intensity,shap_sub_metering_1,shap_sub_metering_2,shap_sub_metering_3
2007-01-20 18:00:00,-1.9699957841553137,0.08949647120745362,-1.4157174959785512,-1.8160358599322284,0.16695291104272963,-1.077561591196735,-0.3774094924761924
2007-01-20 19:00:00,-1.8621090559164244,-0.8632154288513887,-1.1236998415575188,-1.5125900131771568,0.14173978605064388,-2.014809663179359,-0.28504848678670225
2007-01-21 19:00:00,-1.6621801065982786,-0.6836350289821594,-1.089727276504136,-1.3648582012724926,-0.7938027255543941,-2.4173771474989065,-0.24551046823572725
2007-01-21 20:00:00,-1.5877293718271979,-0.730887435119763,-0.9428002108633003,-1.2336737960394177,-2.2958783550548003,-1.3296675775379543,-0.3212078496527
2007-01-21 21:00:00,-1.739038280040457,-0.9762502688182922,-0.27757887001503806,-1.4322577277811241,-2.5405090216402857,-0.6980948962985793,-0.31959897242995855
2007-01-22 19:00:00,-1.6713194073088948,-1.115958258159144,-0.6975992857227448,-1.4305702038248231,0.1435241908223236,-0.904829303023038,-0.4394471702198045
2007-01-22 20:00:00,-2.0074144298504066,0.16437817935921087,-0.38727861258104374,-1.6004483569509589,0.1603101829787601,-2.879878824487921,-0.41786505638057675
2007-01-24 09:00:00,-1.1751444975605962,-0.191363801822533,0.02149786619590043,-1.0073391541571648,-1.4155881487816653,-2.1441440104195086,-0.22395175592022082
2007-01-28 12:00:00,-1.304241293475756,-0.8902737603073165,-0.5346773245810368,-1.1333453741936466,-1.8197476820072855,-1.6948744041150638,-0.26468475741502806
2007-01-31 12:00:00,-1.4205052446121378,-1.8654150652389905,-0.18185689649314316,-1.2287262589496102,0.12372000186437825,-2.7462180560603544,-0.22573271317433763
2007-01-31 15:00:00,-1.5475499130986308,-0.9269248951756549,0.10983170808840705,-1.334236660722356,0.15318826131209998,-3.1111908307656573,-0.21664507052826085
2007-02-03 14:00:00,-1.411274943951699,-0.7620282056915026,0.12924411064048552,-1.1410513678769976,-1.1215898776219184,-2.1733490470134122,-0.3078255736094794
2007-02-03 18:00:00,-1.5847584607231697,-0.9521854947554458,-0.9286743972594406,-1.4463855951553746,-1.223857181089299,-1.1175448117796138,-0.23516845481236012
2007-02-03 19:00:00,-1.3892924124320083,-1.4637191999166574,-0.8947374994595781,-1.2051590620622696,-1.4264833701915518,-1.7352661059473844,-0.2457035051570727
2007-02-04 00:00:00,-2.2518544261111764,0.2199679273904526,0.11677261972522572,-2.2672170756916983,-1.7560892192732853,0.029902450392414747,-0.3211792412891592
2007-02-04 01:00:00,-1.964340424118016,0.17614735666888234,-0.491219784102544,-2.021044775180485,-1.6830255000893355,0.10866072817312926,-0.301651871606084
2007-02-04 16:00:00,-1.3089229300059695,-1.570883652511528,0.20339927252556894,-1.0972297968467901,0.13602198163241436,-2.8721991383323813,-0.17332913332352246
2007-02-07 16:00:00,-0.4855030528607043,-1.7246999467493405,-0.10501299934559252,-0.36707297542675155,-0.41640075762859025,-3.142704523191933,-0.20914399072015477
2007-02-08 19:00:00,-1.7095884757748003,-0.536096446739427,-0.14383895216923984,-1.3566584155046262,-2.4238243476580137,0.11022615791944361,-0.19600892477729615
2007-02-09 22:00:00,-1.920626229962295,0.26967756558394607,0.1945490278889699,-1.507856345472881,0.17678760753166198,-3.412028266611313,-0.30228185440241245
2007-02-10 19:00:00,-1.6815905095634494,-0.8643012572552408,-0.8142206704578537,-1.6026634549154535,-2.148581733838248,0.10346204214915701,-0.2843330162418822
2007-02-10 20:00:00,-1.606372584973316,-0.9169013031549338,-0.2951835975450239,-1.5144431735093888,-2.2627059339348894,0.11502299426966892,-0.29561071619975976
2007-02-11 12:00:00,-1.4800519846971623,-1.1280174346326157,0.21732219365835867,-1.3032741017711542,-2.166175703679171,-0.3425004930379147,-0.22845175633385936
2007-02-11 15:00:00,-0.821337918302347,0.08636713462725243,0.1839407819974711,-0.8890829634945087,-1.5303630277443394,-2.931199949826889,-0.24853277648660324
2007-02-13 21:00:00,-1.7059027724302398,0.1999961733163953,-0.11108292459558645,-1.3470123452311404,0.15842771275819037,-3.3569176218535595,-0.266234610548807
2007-02-14 12:00:00,-1.1546464799412928,-1.1059005980466854,0.0858010365704313,-1.0522909519397483,-2.1419648715044657,-0.5257234676421874,-0.20295943660881044
2007-02-14 15:00:00,-1.9403980041409037,0.23562706401846722,0.20907479708042737,-1.793969558053462,0.1663133452418023,-3.323532028382144,-0.2875363900596032
2007-02-15 19:00:00,-1.6031960920833246,-1.4096231058296493,-0.3541836498179546,-1.3350777294932217,0.13885930908493763,-1.8104414120399008,-0.2789514515599234
2007-02-18 00:00:00,-2.2261568875474436,-0.008626829930774975,0.14326960293715119,-2.152789948567592,-1.6037372918306105,0.12887458148382783,-0.47323909857000057
2007-02-18 12:00:00,-1.5363621699829686,0.2577298350696128,-0.15638136832017938,-1.3893296057875457,0.17026511685453943,-3.388999496707557,-0.29569592987748616
2007-02-18 14:00:00,-1.3025016437747368,-0.9632312196599259,0.19400026050598987,-1.1951704859682135,0.16091905371074405,-3.1817888765606135,-0.21880738767815736
2007-02-18 18:00:00,-1.3861169331911634,-1.7159853114333528,-0.8672271826864856,-1.1029668289717636,-2.1551540539455307,0.04315547336275964,-0.1010587996051283
2007-02-18 19:00:00,-1.7447956871560952,-1.020309317978399,-0.2790739408202555,-1.4738651749178615,-2.0726615939349897,0.1084595363072978,-0.40676548865375184
2007-02-19 19:00:00,-1.58067797776422,-0.4042627332202868,-1.1576009445825026,-1.5297353951348682,-0.9882152401103362,-0.8767334436896264,-0.2862917009606175
2007-02-19 20:00:00,-1.6756007199700322,-0.16506755142036184,-0.6613220093190286,-1.4125178959816789,-0.010053000195745392,-2.0188510467561063,-0.3415132580539981
2007-02-20 20:00:00,-1.8493880691107376,-0.1423143323337748,-0.5217815541540971,-1.5478604074655367,-0.13346513307714275,-2.8359197009483004,-0.4650717844590346
2007-02-21 20:00:00,-1.4695247831067548,-1.7096485157445296,-0.21731725334250238,-1.2565252682474966,-1.897471131655687,-1.2928756314053944,-0.10703185840141138
2007-02-22 19:00:00,-1.9753374003996602,-0.37467637240382295,-1.3073813709298385,-1.796403594035566,0.16343763766092353,-0.8170328433402583,-0.34132550468726836
2007-02-22 21:00:00,-1.723052944051152,0.14879069349150975,-1.0349941962043527,-1.4586714175147837,-1.2764267430637204,-2.5884720359661864,-0.2738419113726962
2007-03-04 17:00:00,-1.348827816310536,-1.220513682218363,0.08058210067329181,-1.1375183519946346,-1.434161228086557,-1.5256678496871952,-0.21387812916924637
2007-03-04 18:00:00,-1.7458182847649404,-0.06937983044444582,-0.3981549188717538,-1.5916713460436507,0.11399710947659607,-2.3682200122184063,-0.3436062991727405
2007-03-04 19:00:00,-1.690447094824537,-0.6163878174606497,-0.5933311171996234,-1.4706132672162828,-0.9822633612552012,-2.484073223867369,-0.2585249186310884
2007-03-04 21:00:00,-2.003268809511753,0.15444341953252347,-0.34971243002429514,-1.5073429019725562,0.15509353213390922,-2.7221926238780756,-0.44114286201776476
2007-03-05 07:00:00,-1.6681464371530543,-0.25726952001434694,-0.12385955915600001,-1.464479467516265,0.15991120899125394,-3.139025215108507,-0.3046695288826995
2007-03-05 16:00:00,-0.5967802563372869,-1.3494114256081233,0.2604936146142345,-0.5705454953357135,-2.5052072204610107,-1.5929344220899209,-0.20513714501629687
2007-03-05 17:00:00,-1.154268024624069,0.08812276299429678,0.11596542497769631,-0.9306353563744454,0.12702627001616246,-4.193056033363935,-0.2503731803132164
2007-03-05 19:00:00,-1.6036373991502455,-1.1237663683924828,-0.4942852585245599,-1.356794213167608,-1.9349664746636654,-2.0829165283397626,-0.04402819966544299
2007-03-05 20:00:00,-1.4609540343203136,-1.5620738673355874,-0.09499863817833634,-1.3048544785414287,-1.0939737511535002,-2.4979387699966633,-0.14204353787343518
2007-03-07 19:00:00,-1.7162628194809681,-0.37455642367952346,-0.7801737078694461,-1.656263657073741,0.15142913631279997,-2.8866786388286574,-0.2769232741351487
2007-03-07 20:00:00,-1.7713302670944222,-1.5526009121182434,-0.5281309974992442,-1.5523155453882014,0.13139330400579038,-0.9974022430304978,-0.271990825074486
2007-03-08 19:00:00,-1.3947930887194742,-1.569558161614833,-0.1822266544198639,-1.0770649472469456,-1.8228224584797188,-0.9840292116594475,-0.19426863168309896
2007-03-10 10:00:00,-0.8740681074768432,-0.4520069864778598,-0.17574596399743878,-0.9341725046624187,-3.150617061601772,-0.3710811330044034,-0.24485831956613194
2007-03-11 19:00:00,-1.6493132500907914,-1.115229166946068,-0.30633752572791156,-1.5587821748272659,-2.532813206844665,0.08477434962770332,-0.31820901454251904
2007-03-13 19:00:00,-1.3423690045389587,0.09525201812421134,-0.8608731288351205,-1.1593821760494794,-1.363569020726446,-2.7686238110116044,-0.1006268028896004
2007-03-14 19:00:00,-1.8179710801821767,-0.39889368350443793,-1.2769748723678966,-1.6173387891381732,-1.681914867052522,0.09653680372576913,-0.17913171056267946
2007-03-16 19:00:00,-1.897502707563083,-0.1688690313318489,-1.2869470025782954,-1.527633645609805,0.13507742426972374,-2.9633145440531723,-0.12443936351245485
2007-03-18 08:00:00,-1.0264459202828584,-0.8379055801238722,0.25170021685605387,-0.9179479451907737,-1.3663743976724367,-2.1745550500893085,-0.10316751696736322
2007-03-18 09:00:00,-1.1275273151396843,-0.3286967280163245,0.20142594808381445,-1.1135803707878298,0.17485109073458646,-3.6259246606710245,-0.2859829133172127
2007-03-18 10:00:00,-1.1635596830255002,-1.0724527769089534,-0.16015309274802456,-0.9555907800778782,-2.473177084812526,-1.3824452272510313,-0.34153235615125843
2007-03-18 11:00:00,-0.4427309099801204,-2.0410932787413842,-0.029873278800377368,-0.46461290104606345,-0.7490204645480802,-2.578519759906774,-0.10456498274523249
2007-03-18 19:00:00,-1.5285927601205167,-0.7998247489851112,-0.5613217016739962,-1.2905729821624656,-1.505189346999776,-1.1111214328662826,-0.36723106805477956
2007-03-18 20:00:00,-1.149375067852043,-1.2583648279738524,-0.11498525768310687,-0.9439550771567272,-1.139652668799861,-1.3332939251193447,-0.22061587498386673
2007-03-19 20:00:00,-1.6728007676450214,-0.25243178219891693,-0.1741972365857584,-1.4460045850456718,-0.8239550700057103,-1.5798222371432706,-0.3000655794707758
2007-03-19 21:00:00,-1.709548201298543,-0.10763570412394496,0.013900478117431517,-1.39746464729934,-0.7832804958971369,-1.8872008145786845,-0.31277477269790577
2007-03-20 19:00:00,-1.0868029020715106,-1.8227563381371845,-0.1743991654906229,-0.8979943472191407,-2.0258309237332774,-1.0447495108446172,-0.1789597658066065
2007-03-20 21:00:00,-1.8154814550972578,-0.1860746856671595,-0.5765146142652572,-1.5675835266411413,-0.9975161992648223,-1.8518105169268604,-0.3331890176773015
2007-03-24 19:00:00,-1.8278075156511986,-0.34097018411059554,-1.1658768453831565,-1.5598191355764144,-0.16880010095140785,-2.2050059796525034,-0.32084115834582794
2007-03-24 20:00:00,-1.463137593722832,-1.0616766297424556,-0.8840586995454929,-1.3285264121226672,-1.517133542865261,0.0007160398162670482,-0.18235358830934745
2007-03-24 22:00:00,-2.1144529855909164,-0.7290106655561817,-0.2070204084450547,-1.880491524825372,-1.2843086291669572,0.04580965585438894,-0.21316675839112267
2007-03-25 19:00:00,-1.4900127560353367,-0.7832555735507234,-0.2829829705208939,-1.3204800404707717,-1.9499479262363426,-0.38563553613695123,-0.24164281997050252
2007-03-25 20:00:00,-1.7691803455917778,-0.22659800803248706,-0.41283824161573396,-1.429281113205694,-0.9315773731511424,-1.6328263997335586,-0.3226026992670498
2007-03-28 14:00:00,-1.3655145218330436,0.1934712836595915,-0.004534961253568746,-1.1730686152750287,0.1793450971595606,-3.710009652271911,-0.33973883877034206
2007-03-28 21:00:00,-1.868807851516391,-0.06671267175156939,-0.36246427233211004,-1.6619894791494167,0.15817833696835215,-1.921180542314953,-0.5493305778468422
2007-03-31 10:00:00,-1.4027191534901977,-1.4094137169787129,-0.5571636204363032,-1.170673545333949,-1.9121620058250024,-2.0470673996269255,-0.23264515440403857
2007-03-31 18:00:00,-1.9376598399751017,0.21907165056770725,-0.0535702512965102,-1.6707441185397136,0.18245356181646774,-2.881011968009791,-0.2772329208831502
2007-03-31 20:00:00,-1.5445627277073886,-1.640770070890645,-0.40302406326064566,-1.5032883310300054,0.12447799195662601,-2.499124623785742,-0.2705163315222941
2007-04-01 17:00:00,-1.4023955291148285,-0.6291026395190947,-0.5651765771137455,-1.1294317676992105,-2.5296645255186005,-1.389349541978753,-0.32052021951051096
2007-04-01 18:00:00,-1.0040901615094513,-1.272142347396931,-0.28198490058624653,-0.9576285635874549,-1.0526395492343055,-1.8178674059806328,-0.17685778406799718
2007-04-01 22:00:00,-1.5186163820336556,-0.6476141772549859,0.11754152586156288,-1.332505733250397,-1.0067791491232894,-1.904441556417427,-0.2486236596334635
2007-04-03 19:00:00,-1.6168953337388605,-0.45967111721020487,-0.6118281559366039,-1.4295189338423768,-2.424029131088919,-0.8938538770970669,-0.38688173526157743
2007-04-05 20:00:00,-1.6852094271291957,-0.569420097424501,-0.02417483735341168,-1.392375935199569,-0.593964311839321,-1.60678789680265,-0.26198171100942835
2007-04-05 21:00:00,-1.613449467295572,-0.048258144267542824,-0.27581316927495,-1.5838429420265077,-0.8390497695142921,-2.7709728297733323,-0.3254033377489595
2007-04-07 11:00:00,-0.8145339844065606,0.1720330603940926,0.06433751582969546,-0.7179382439676499,-1.478513447974664,-3.840706576595667,0.005368221662702494
2007-04-21 19:00:00,-0.7042282351510895,-1.5688302536333916,-0.8985896013408579,-0.7574659904798576,-2.123195013116611,0.09653644551093712,-0.16596160310380903
2007-04-21 21:00:00,-1.2533837789657254,-1.155299237573951,-0.9959218432406926,-1.1717668424118945,-1.6350122873539927,0.07035509127345854,-0.19168192925984806
2007-04-22 10:00:00,-0.8403695088633615,-1.4823848582048933,0.1247677197744442,-0.7764748204489587,-3.137222843001149,0.02172512290183885,-0.41475099277160454
2007-04-26 08:00:00,-0.6402591841833476,0.19152491381462824,-1.4499564250487806,-0.7648961846535935,-1.1434895995355434,-2.247040542283812,-0.21843555266835518
2007-05-01 18:00:00,-0.3240174934470341,-1.2553914729672497,-1.3703727824926302,-0.23569233495606423,-1.8725531134662656,-0.9904210627186304,-0.1361760921269871
2007-05-03 00:00:00,-0.5027490284600383,-0.19534758603607708,-0.7254965422699764,-0.5113505084006326,-1.9579148853544082,-2.3126021241792505,-0.17954869824363692
2007-05-04 20:00:00,-1.0546042563161662,-1.4948915850172164,-1.3699252291803206,-0.9158162918245617,-2.305219730203568,0.09569876470608067,-0.3356028273307782
2007-05-05 14:00:00,-0.9245924149469674,0.12432903143191278,-0.9663986207614443,-0.85591679513958,-1.4937462806498105,-2.360458606132333,-0.31833727809865825
2007-05-07 08:00:00,-1.0774526911452138,-0.06993515049569476,-1.1665898150283602,-0.9801508127366645,-1.038696142504758,-2.2452216195467813,-0.22713333040457231
2007-05-07 09:00:00,-0.8377923160752728,0.1049779558664477,-1.3633829572351135,-0.8492931507360816,-1.085500169376981,-2.0439086745776653,-0.21824374507143282
2007-05-08 12:00:00,-1.180672768682717,-1.434329267090329,-0.8904973965616111,-1.1656341609268248,-2.0145793658003393,-1.6894039757531931,-0.2552442203515111
2007-05-14 18:00:00,-0.639251103632592,-1.6668725067852965,-0.951649057396832,-0.6319568377648372,-2.416174288912875,-0.791137467910072,-0.27504217354774113
2007-05-14 19:00:00,-0.43431385455216576,-2.2843328058356716,-1.4319814272299507,-0.5200275312756456,-1.1592988707780332,-0.08152052149528867,-0.17896447275101024
2007-05-14 21:00:00,-1.3859066168482181,0.16489424771610794,-0.9744060576786918,-1.1909803567229498,-0.7614336499450199,-2.3335985452716868,-0.34788011590614437
2007-05-16 13:00:00,-0.7306957631925078,-1.025306331180952,-1.136446137975955,-0.6982938257368421,0.1538002706041939,-3.4393755961925843,-0.1709486235013195
2007-05-18 20:00:00,-1.2191903325508437,-1.119207575011977,-0.984107040042616,-1.1452001448335805,-1.9065847260535729,-1.65285486289044,-0.25028287866353965
2007-05-20 21:00:00,-1.41957618152934,-1.228482561068447,-1.1294749287299088,-1.3907927823718476,-2.042381184485205,0.08370331427201479,-0.27742222451017107
2007-05-22 20:00:00,-1.0265395608957066,-0.9565773643202865,-0.7866744737562386,-1.053689691185788,0.14698740997686152,-3.338631624058539,-0.198761808964146
2007-05-23 14:00:00,-0.8157405520156726,0.23176334444681626,-1.1908008984589635,-0.5898274648490766,0.18786712960829577,-3.9363704768966197,-0.1170288845696519
2007-05-25 19:00:00,-0.9642910411873823,-1.7732679328285634,-1.108224109724931,-1.0116999325606812,-2.0768808505779637,0.13216753787698968,-0.19112837271726563
2007-05-25 20:00:00,-1.2265024730591194,-1.063326888110376,-0.9511304222912773,-1.1833787833953855,-2.683665240675379,0.07333531963298615,-0.35175615482802436
2007-05-25 21:00:00,-1.6688915212905684,-0.8402503378371122,-1.327697757313108,-1.5433700425141739,-2.5295757752254957,0.095320096870541,-0.32869035086082055
2007-05-27 14:00:00,-1.1512947853875044,-0.7511441309400039,-1.0252828864557828,-1.0615601962844898,-1.2636748065018584,-1.9604950293752286,-0.21185236010940647
2007-05-27 15:00:00,-1.2011737391812767,-1.1239448622921218,-0.927624450519946,-0.9849929965310913,-0.8174531420817603,-2.1891959866053052,-0.14418921836320023
2007-05-27 17:00:00,-1.1178575919970057,-1.4562617765109762,-0.8413863562964495,-1.1122594777535566,-1.2021653055216226,-1.8023976654684086,-0.22951642254710805
2007-06-02 19:00:00,-0.8799931884169153,-1.4207949674953344,-1.135128759655934,-0.8174942156013589,-2.6108250240439084,0.10645044147569686,-0.21313398862499833
2007-06-03 11:00:00,-0.8972085611645824,-0.565050497689068,-1.2783415266433782,-0.9357540496809341,-2.8891272583001997,-0.23954779166182874,-0.28365190282459946
2007-06-03 13:00:00,-1.132698493285409,-0.8762092230115288,-0.9988375448952792,-1.0035922669836481,-1.7395773592553645,-1.62754527115641,-0.23338443750749516
2007-06-03 21:00:00,-1.286563239877815,-0.14298352145343338,-1.2011246277247116,-1.250112211289606,-1.0711786467198956,-1.7328936444758383,-0.1994739640686736
2007-06-03 22:00:00,-1.700458367636503,0.1850433423689616,-1.0790879461207785,-1.3481695671544431,0.15099872815884385,-3.253891564163534,-0.17337075928571732
2007-06-05 11:00:00,-0.18884930259766233,-1.8959575321159885,-1.312974171236622,-0.2540921599829323,-1.8815708466695373,-0.7990007417328275,-0.13761110852685124
2007-06-05 19:00:00,-0.3792433416717827,-2.366803028286348,-0.7583866488652555,-0.46654020685552083,-2.5268135528703093,-0.09256286469107597,-0.07010002577294251
2007-06-08 10:00:00,-0.9008194158154559,-0.5694590122153669,-1.342428195252362,-0.9306711024485892,0.1520885419336268,-2.9280518713493398,-0.2373631315035006
2007-06-08 20:00:00,-1.2973896400652483,-1.6150469628906785,-0.11298417804608783,-1.121031454297014,-2.0164630039910696,-1.4342330976501998,-0.23965981929980223
2007-06-12 18:00:00,-0.5047981210112763,-1.9838842551382596,0.03808502004879055,-0.49085050389763246,-3.246142506687017,0.13013187885313593,-0.13639429395439132
2007-06-14 19:00:00,-0.9449105374421405,-2.12469786028618,0.04252024319836816,-0.8566485208800848,-2.770851976995167,0.15107876732013342,-0.22210371142846444
2007-06-15 08:00:00,-0.5300692027659337,-1.149049338938664,0.02919267295112862,-0.4526050199534504,0.18502582794549005,-4.047502791482684,-0.13963717279052454
2007-06-16 20:00:00,-1.102642334021553,-2.03416977671252,0.034149833119812546,-0.9240707332393875,-2.418414284067928,-0.1641674440523187,-0.16413551004239688
2007-06-17 18:00:00,-1.6807300222026782,-0.005621604075689712,-0.15144157553384205,-1.3884088298210746,-1.0410029302092922,-1.6259014126280251,-0.26665413767303864
2007-06-17 19:00:00,-0.8363890213845512,-1.9579260318012015,-0.5426496026367069,-0.7562192821922895,-2.0183469038283,-0.1856430428700642,-0.1298389816156535
2007-06-20 21:00:00,-0.9532340406159776,-1.7442688273439524,0.06399241908738655,-0.8961368561731974,-0.8241527752222501,-2.6629797524544503,-0.20582688267231816
2007-06-25 21:00:00,-1.2574982520713764,-0.30591838045474595,-0.2550048134172491,-1.0859536483689818,-0.6928195440140441,-2.479239452735742,-0.3682278866078489
2007-06-25 22:00:00,-0.7180222196466463,-1.8111176484209153,0.10443070741148516,-0.6418070888762314,-2.2155765181544833,-1.0272506276756395,-0.22199313648517316
